Jean-Louis Levasseur,1980,1980,1,,0,1,0,7,,,,7.00,0,60,,,,,,0,0,0,0,0.0,0.0,-0.1,-0.1
Nathan Lieuwen,2014,2014,7,5,1,4,0,18,191,173,.906,2.98,0,363,2,.400,0,,,0,0,0,0,0.0,0.0,1.0,1.0
Anders Lindback,2011,2015,105,82,37,48,7,264,2739,2475,.904,2.84,3,5582,39,.476,12,,,0,3,3,2,0.0,0.0,13.4,13.4
Pelle Lindbergh,1982,1986,157,,87,49,15,503,3094,2742,.886,3.30,7,9150,,,,,,0,5,5,10,0.0,0.0,29.1,29.1
Bert Lindsay,1918,1919,20,,6,14,0,118,,,,5.72,0,1238,,,,,,0,0,0,0,0.0,0.0,1.2,1.2
Neil Little,2002,2004,2,,0,2,0,6,37,31,.838,3.87,0,93,,,,,,0,0,0,10,0.0,0.0,-0.1,-0.1
David Littman,1991,1993,3,,0,2,0,14,68,54,.794,5.96,0,141,,,,,,0,0,0,0,0.0,0.0,-0.1,-0.1
Mike Liut,1980,1992,664,,294,271,74,2221,11260,9917,.881,3.49,25,38215,,,,,,0,13,13,22,0.0,0.0,105.5,105.5
Ken Lockett,1975,1976,55,,13,15,8,131,,,,3.35,2,2348,,,,,,0,0,0,8,0.0,0.0,6.5,6.5
Howard Lockhart,1920,1925,59,,16,41,0,287,,,,5.05,1,3413,,,,,,0,0,0,0,0.0,0.0,5.0,5.0
Pete LoPresti,1975,1981,175,,43,102,20,668,,,,4.07,5,9858,,,,,,0,3,3,6,0.0,0.0,16.5,16.5
Sam LoPresti,1941,1942,74,,30,38,6,236,,,,3.13,4,4530,,,,,,0,0,0,0,0.0,0.0,10.1,10.1
Danny Lorenz,1991,1993,8,,1,5,0,25,174,149,.856,4.20,0,357,,,,,,0,0,0,0,0.0,0.0,0.5,0.5
Ron Loustel,1981,1981,1,,0,1,0,10,,,,10.00,0,60,,,,,,0,0,0,0,0.0,0.0,-0.3,-0.3
Ron Low,1973,1985,382,,102,203,38,1463,1761,1515,.860,4.28,4,20502,,,,,,0,8,8,45,0.0,0.0,33.4,33.4
Larry Lozinski,1981,1981,30,,6,11,7,105,,,,4.32,0,1459,,,,,,0,1,1,0,0.0,0.0,3.0,3.0
Harry Lumley*,1944,1960,803,,330,329,142,2206,,,,2.75,71,48044,,,,,,0,0,0,95,0.0,0.0,133.9,133.9
Henrik Lundqvist,2006,2015,614,487,334,207,65,1369,17218,15849,.920,2.27,55,36255,298,.612,56,,,0,17,17,12,0.0,0.0,124.7,124.7
Roberto Luongo,2000,2015,860,434,399,329,105,2057,25439,23382,.919,2.50,68,49398,260,.599,55,,,0,17,17,38,0.0,0.0,183.9,183.9
Joey MacDonald,2007,2014,133,100,44,61,15,367,3748,3381,.902,3.00,2,7331,41,.410,16,,,0,1,1,8,0.0,0.0,19.2,19.2
Drew MacIntyre,2008,2014,6,1,0,2,0,8,91,83,.912,2.41,0,199,0,.000,0,,,0,0,0,0,0.0,0.0,0.6,0.6
Shawn MacKenzie,1983,1983,4,,0,1,0,15,,,,6.92,0,130,,,,,,0,0,0,0,0.0,0.0,-0.1,-0.1
Darrin Madeley,1993,1995,39,,4,23,5,140,1059,919,.868,4.36,0,1928,,,,,,0,0,0,0,0.0,0.0,3.2,3.2
Clint Malarchuk,1982,1992,338,,141,130,45,1100,8995,7980,.887,3.47,12,19030,,,,,,0,14,14,134,0.0,0.0,54.5,54.5
George Maneluk,1991,1991,4,,1,1,0,15,94,79,.840,6.43,0,140,,,,,,0,0,0,2,0.0,0.0,0.2,0.2
Cesare Maniago,1961,1978,568,,190,257,97,1773,,,,3.27,30,32569,,,,,,0,4,4,71,0.0,0.0,80.8,80.8
Peter Mannino,2009,2012,6,2,1,1,0,15,127,112,.882,3.98,0,226,1,.500,0,,,0,0,0,0,0.0,0.0,0.4,0.4
Norm Maracle,1998,2002,66,,14,33,8,177,1720,1543,.897,3.10,1,3430,,,,,,0,0,0,0,0.0,0.0,8.9,8.9
Jussi Markkanen,2002,2007,128,,43,47,15,297,2992,2695,.901,2.70,7,6610,,,,,,0,2,2,4,0.0,0.0,16.5,16.5
Jacob Markstrom,2011,2015,50,43,13,28,5,137,1315,1178,.896,3.18,0,2581,16,.372,11,,,0,0,0,0,0.0,0.0,5.4,5.4
Jean Marois,1944,1954,3,,1,2,0,15,,,,5.00,0,180,,,,,,0,0,0,0,0.0,0.0,-0.2,-0.2
Seth Martin,1968,1968,30,,8,10,7,67,,,,2.59,1,1552,,,,,,0,1,1,0,0.0,0.0,4.7,4.7
Bob Mason,1984,1991,145,,55,65,16,500,4146,3646,.879,3.76,1,7988,,,,,,0,4,4,6,0.0,0.0,22.2,22.2
Chris Mason,1999,2013,317,205,137,113,32,754,8324,7570,.909,2.66,23,17004,107,.522,44,,,1,3,4,12,0.0,0.0,50.4,50.4
Steve Mason,2009,2015,347,332,148,136,45,890,9875,8985,.910,2.72,26,19648,170,.512,68,,,0,10,10,20,0.0,0.0,56.6,56.6
Markus Mattsson,1980,1984,92,,21,46,14,343,530,451,.851,4.11,6,5007,,,,,,0,3,3,6,0.0,0.0,10.8,10.8
Darrell May,1986,1988,6,,1,5,0,31,193,162,.839,5.11,0,364,,,,,,0,1,1,2,0.0,0.0,0.5,0.5
Gilles Mayer,1950,1956,9,,2,6,1,24,,,,2.67,0,540,,,,,,0,0,0,0,0.0,0.0,1.3,1.3
Marek Mazanec,2014,2015,27,23,8,11,4,68,697,629,.902,2.76,2,1476,12,.522,6,,,0,0,0,0,0.0,0.0,3.3,3.3
Ken McAuley,1944,1945,96,,17,64,15,537,,,,5.61,1,5740,,,,,,0,0,0,0,0.0,0.0,3.9,3.9
Jack McCartan,1960,1961,12,,2,7,3,42,,,,3.71,1,680,,,,,,0,0,0,0,0.0,0.0,1.1,1.1
Thomas McCollum,2011,2015,3,0,1,0,0,4,33,29,.879,2.96,0,81,0,,0,,,0,0,0,0,0.0,0.0,0.1,0.1
Frank McCool,1945,1946,72,,34,31,7,242,,,,3.36,4,4320,,,,,,0,0,0,5,0.0,0.0,13.1,13.1
Peter McDuffe,1972,1976,57,,11,36,6,218,,,,4.08,0,3207,,,,,,0,1,1,2,0.0,0.0,5.2,5.2
Curtis McElhinney,2008,2015,128,90,40,51,7,305,3211,2906,.905,2.94,4,6226,42,.467,15,,,0,2,2,2,0.0,0.0,16.4,16.4
Tom McGrattan,1948,1948,1,,0,0,0,1,,,,7.50,0,8,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
Ross McKay,1991,1991,1,,0,0,0,3,15,12,.800,5.14,0,35,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
Mike McKenna,2009,2015,22,19,5,11,2,68,610,542,.889,3.48,1,1173,4,.211,6,,,0,1,1,0,0.0,0.0,2.1,2.1
Bill McKenzie,1974,1980,91,,18,49,13,326,,,,4.10,2,4776,,,,,,0,1,1,12,0.0,0.0,8.0,8.0
Steve McKichan,1991,1991,1,,0,0,0,2,8,6,.750,6.00,0,20,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
Murray McLachlan,1971,1971,2,,0,1,0,4,,,,9.60,0,25,,,,,,0,0,0,0,0.0,0.0,-0.2,-0.2
Kirk McLean,1986,2001,612,,245,262,72,1904,16882,14978,.887,3.26,22,35090,,,,,,0,23,23,58,0.0,0.0,84.0,84.0
Dave McLelland,1973,1973,2,,1,1,0,10,,,,5.00,0,120,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
Jamie McLennan,1994,2007,254,,80,109,36,617,6036,5419,.898,2.68,13,13834,,,,,,0,3,3,54,0.0,0.0,31.5,31.5
Don McLeod,1971,1972,18,,3,10,1,74,,,,5.05,0,879,,,,,,0,0,0,0,0.0,0.0,-0.3,-0.3
Jim McLeod,1972,1972,16,,6,6,4,44,,,,3.00,0,880,,,,,,0,1,1,0,0.0,0.0,2.4,2.4
Gerry McNamara,1961,1970,7,,2,2,1,14,,,,2.60,0,323,,,,,,0,0,0,2,0.0,0.0,1.1,1.1
Gerry McNeil,1948,1957,276,,119,105,52,649,,,,2.36,28,16535,,,,,,0,0,0,2,0.0,0.0,52.0,52.0
Gord McRae,1973,1978,71,,30,22,10,221,,,,3.49,1,3799,,,,,,0,0,0,6,0.0,0.0,9.4,9.4
Rob McVicar,2006,2006,1,,0,0,0,0,0,0,,0.00,0,3,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
Roland Melanson,1981,1992,291,,129,106,33,995,5932,5192,.875,3.63,6,16452,,,,,,0,12,12,109,0.0,0.0,50.8,50.8
Gilles Meloche,1971,1988,788,,270,351,131,2756,5321,4657,.875,3.64,20,45401,,,,,,0,22,22,111,0.0,0.0,113.8,113.8
Corrado Micalef,1982,1986,113,,26,59,15,409,1689,1449,.858,4.24,2,5794,,,,,,0,5,5,43,0.0,0.0,13.7,13.7
Alfie Michaud,2000,2000,2,,0,1,0,5,27,22,.815,4.35,0,69,,,,,,0,0,0,0,0.0,0.0,-0.1,-0.1
Olivier Michaud,2002,2002,1,,0,0,0,0,14,14,1.000,0.00,0,18,,,,,,0,0,0,0,0.0,0.0,0.2,0.2
Lindsay Middlebrook,1980,1983,37,,3,23,6,152,,,,4.94,0,1845,,,,,,0,1,1,2,0.0,0.0,2.1,2.1
Al Millar,1958,1958,6,,1,4,1,25,,,,4.17,0,360,,,,,,0,0,0,0,0.0,0.0,0.1,0.1
Greg Millen,1979,1992,604,,215,284,89,2281,10190,8921,.875,3.87,17,35377,,,,,,0,14,14,72,0.0,0.0,84.7,84.7
Joe Miller,1928,1931,127,,24,87,16,383,,,,2.92,16,7871,,,,,,0,0,0,0,0.0,0.0,6.9,6.9
Ryan Miller,2003,2015,603,466,322,209,59,1518,17861,16343,.915,2.58,35,35255,275,.590,59,,,0,9,9,24,0.0,0.0,117.9,117.9
Mike Minard,2000,2000,1,,1,0,0,3,36,33,.917,3.00,0,60,,,,,,0,0,0,0,0.0,0.0,0.3,0.3
Eddie Mio,1980,1986,192,,64,73,30,705,1304,1099,.843,4.06,4,10428,,,,,,0,11,11,47,0.0,0.0,25.3,25.3
Mike Mitchell,1920,1922,22,,10,9,0,88,,,,4.44,0,1190,,,,,,0,0,0,0,0.0,0.0,3.4,3.4
Mike Moffat,1982,1984,19,,7,7,2,70,81,66,.815,4.29,0,979,,,,,,0,0,0,2,0.0,0.0,1.9,1.9
Al Montoya,2009,2015,110,87,42,33,15,267,2862,2595,.907,2.70,5,5942,50,.575,15,,,0,1,1,8,0.0,0.0,15.0,15.0
Andy Moog,1981,1998,713,,372,209,88,2097,17424,15546,.892,3.13,28,40151,,,,,,0,24,24,230,0.0,0.0,111.6,111.6
Alfie Moore,1937,1940,21,,7,14,0,81,,,,3.77,1,1290,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
Robbie Moore,1979,1983,6,,3,1,1,8,,,,1.87,2,257,,,,,,0,1,1,0,0.0,0.0,1.3,1.3
Jean-Guy Morissette,1964,1964,1,,0,1,0,4,,,,6.67,0,36,,,,,,0,0,0,0,0.0,0.0,-0.1,-0.1
Mike Morrison,2006,2007,29,,11,7,3,67,519,452,.871,3.28,0,1226,,,,,,0,1,1,2,0.0,0.0,1.4,1.4
Tyler Moss,1998,2003,30,,6,16,1,81,746,665,.891,3.25,0,1496,,,,,,0,1,1,0,0.0,0.0,3.3,3.3
Johnny Mowers,1941,1947,152,,65,61,26,399,,,,2.56,15,9350,,,,,,0,1,1,2,0.0,0.0,32.3,32.3
Jerome Mrazek,1976,1976,1,,0,0,0,1,,,,10.00,0,6,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
Petr Mrazek,2013,2015,36,29,18,12,1,74,875,801,.915,2.32,4,1912,17,.586,6,,,0,0,0,0,0.0,0.0,5.4,5.4
Adam Munro,2004,2006,17,,4,10,3,51,451,400,.887,3.30,1,927,,,,,,0,1,1,2,0.0,0.0,1.8,1.8
Hal Murphy,1953,1953,1,,1,0,0,4,,,,4.00,0,60,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
Mike Murphy,2012,2012,2,0,0,1,0,0,9,9,1.000,0.00,0,36,0,,0,,,0,0,0,0,0.0,0.0,0.1,0.1
Mickey Murray,1930,1930,1,,0,1,0,4,,,,4.00,0,60,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
Jason Muzzatti,1994,1998,62,,13,25,10,167,1578,1411,.894,3.32,1,3014,,,,,,0,1,1,61,0.0,0.0,7.3,7.3
Jarmo Myllys,1989,1992,39,,4,27,1,161,1140,979,.859,5.23,0,1846,,,,,,0,1,1,4,0.0,0.0,3.6,3.6
Sergei Mylnikov,1990,1990,10,,1,7,2,47,330,283,.858,4.96,0,568,,,,,,0,0,0,0,0.0,0.0,1.2,1.2
Phil Myre,1970,1983,439,,149,198,76,1482,,,,3.53,14,25220,,,,,,0,10,10,101,0.0,0.0,63.2,63.2
Evgeni Nabokov,2000,2015,697,339,353,227,86,1630,18398,16768,.911,2.44,59,40152,194,.572,57,,,1,15,16,118,0.0,0.0,117.5,117.5
Gregg Naumenko,2001,2001,2,,0,1,0,7,29,22,.759,6.00,0,70,,,,,,0,0,0,2,0.0,0.0,-0.3,-0.3
Michal Neuvirth,2009,2015,168,149,66,63,17,422,4776,4354,.912,2.73,7,9258,80,.537,21,,,0,2,2,2,0.0,0.0,27.9,27.9
Cam Newton,1971,1973,16,,4,7,1,51,,,,3.76,0,814,,,,,,0,1,1,6,0.0,0.0,1.5,1.5
Antti Niemi,2009,2015,335,327,188,99,40,780,9254,8474,.916,2.40,32,19521,179,.547,44,,,0,8,8,6,0.0,0.0,58.7,58.7
Antero Niittymaki,2004,2011,234,119,95,86,31,645,6599,5954,.902,2.95,5,13113,59,.496,27,,,0,3,3,6,0.0,0.0,36.1,36.1
Anders Nilsson,2012,2014,23,20,9,9,2,67,660,593,.898,3.05,1,1319,8,.400,4,,,0,0,0,2,0.0,0.0,2.8,2.8
Cristopher Nilstorp,2013,2014,6,5,1,3,1,18,163,145,.890,3.27,0,330,2,.400,2,,,0,0,0,0,0.0,0.0,0.6,0.6
Mika Noronen,2001,2006,71,,23,32,6,163,1642,1479,.901,2.68,3,3652,,,,,,1,0,1,4,0.0,0.0,8.6,8.6
Fredrik Norrena,2007,2009,100,35,35,45,11,243,2409,2166,.899,2.79,5,5235,13,.371,8,,,0,1,1,6,0.0,0.0,12.6,12.6
Jack Norris,1965,1971,58,,20,25,4,202,,,,3.89,2,3119,,,,,,0,0,0,0,0.0,0.0,3.8,3.8
Pasi Nurminen,2002,2004,125,,48,54,12,338,3519,3181,.904,2.87,5,7059,,,,,,0,5,5,39,0.0,0.0,19.1,19.1
Mike O'Neill,1992,1997,21,,0,9,2,61,433,372,.859,4.28,0,855,,,,,,0,0,0,0,0.0,0.0,1.0,1.0
Bill Oleschuk,1976,1980,55,,7,28,10,188,,,,3.98,1,2835,,,,,,0,0,0,14,0.0,0.0,5.6,5.6
Dan Olesevich,1962,1962,1,,0,0,1,2,,,,4.14,0,29,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
Joni Ortio,2014,2015,14,14,8,5,0,30,324,294,.907,2.33,1,774,6,.429,2,,,0,2,2,0,0.0,0.0,1.7,1.7
Chris Osgood,1994,2011,744,115,401,216,95,1768,18629,16861,.905,2.49,50,42564,59,.513,27,,,1,19,20,137,0.0,0.0,108.3,108.3
Maxime Ouellet,2001,2006,12,,2,6,2,34,350,316,.903,3.08,1,663,,,,,,0,1,1,2,0.0,0.0,2.0,2.0
Ted Ouimet,1969,1969,1,,0,1,0,2,,,,2.00,0,60,,,,,,0,0,0,0,0.0,0.0,0.3,0.3
Paul Pageau,1981,1981,1,,0,1,0,8,,,,8.00,0,60,,,,,,0,0,0,0,0.0,0.0,-0.2,-0.2
Marcel Paille,1958,1965,107,,32,52,22,362,,,,3.42,2,6342,,,,,,0,1,1,2,0.0,0.0,11.5,11.5
Mike Palmateer,1977,1984,356,,149,138,52,1183,986,837,.849,3.53,17,20131,,,,,,0,25,25,118,0.0,0.0,56.6,56.6
Darren Pang,1985,1989,81,,27,35,7,287,2438,2151,.882,4.05,0,4252,,,,,,0,9,9,6,0.0,0.0,13.6,13.6
Bernie Parent*,1966,1979,608,,271,198,121,1493,,,,2.55,54,35136,,,,,,0,12,12,112,0.0,0.0,125.1,125.1
Bob Parent,1982,1983,3,,0,2,0,15,,,,5.63,0,160,,,,,,0,0,0,0,0.0,0.0,0.1,0.1
Rich Parent,1998,2001,32,,7,11,5,82,697,615,.882,3.15,1,1561,,,,,,0,0,0,4,0.0,0.0,2.5,2.5
Dave Parro,1981,1984,77,,21,36,10,274,0,0,,4.09,2,4015,,,,,,0,2,2,6,0.0,0.0,10.0,10.0
Steve Passmore,1999,2004,93,,23,44,12,235,2245,2010,.895,2.79,2,5045,,,,,,0,2,2,21,0.0,0.0,10.9,10.9
Dimitri Patzold,2008,2008,3,0,0,0,0,4,20,16,.800,5.45,0,44,0,,0,,,0,0,0,0,0.0,0.0,-0.1,-0.1
Ondrej Pavelec,2008,2015,333,315,132,140,42,902,9696,8794,.907,2.89,13,18755,145,.460,54,,,0,6,6,10,0.0,0.0,51.9,51.9
Alexander Pechurski,2010,2010,1,0,0,0,0,1,13,12,.923,1.67,0,36,0,,0,,,0,0,0,0,0.0,0.0,0.1,0.1
Pete Peeters,1979,1991,489,,246,155,51,1424,7499,6616,.882,3.08,21,27699,,,,,,0,14,14,212,0.0,0.0,85.4,85.4
Jean-Marc Pelletier,1999,2004,7,,1,4,0,23,161,138,.857,3.90,0,354,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
Marcel Pelletier,1951,1963,8,,1,6,0,32,,,,4.86,0,395,,,,,,0,0,0,2,0.0,0.0,-0.4,-0.4
Steve Penney,1984,1988,91,,35,38,12,313,2226,1913,.859,3.62,1,5194,,,,,,0,1,1,17,0.0,0.0,9.3,9.3
Bob Perreault,1956,1963,31,,8,16,7,103,,,,3.38,3,1827,,,,,,0,0,0,0,0.0,0.0,3.4,3.4
Justin Peters,2010,2015,80,67,25,37,9,223,2243,2020,.901,3.08,3,4349,30,.448,12,,,0,2,2,8,0.0,0.0,10.3,10.3
Jim Pettie,1977,1979,21,,9,7,2,71,,,,3.68,1,1157,,,,,,0,0,0,23,0.0,0.0,2.8,2.8
Calvin Pickard,2015,2015,16,13,6,7,3,35,511,476,.932,2.35,0,895,9,.692,1,,,0,0,0,0,0.0,0.0,4.1,4.1
Timo Pielmeier,2011,2011,1,0,0,0,0,5,12,7,.583,7.50,0,40,0,,0,,,0,0,0,0,0.0,0.0,-0.4,-0.4
Frank Pietrangelo,1988,1994,141,,46,59,6,490,3845,3355,.873,4.12,1,7141,,,,,,0,3,3,36,0.0,0.0,16.9,16.9
Jacques Plante*,1953,1973,837,,437,246,145,1964,,,,2.38,82,49533,,,,,,0,8,8,92,0.0,0.0,173.4,173.4
Michel Plasse,1971,1982,299,,92,136,54,1058,,,,3.79,2,16760,,,,,,0,9,9,62,0.0,0.0,36.7,36.7
Justin Pogge,2009,2009,7,6,1,4,1,27,173,146,.844,4.35,0,372,1,.167,3,,,0,0,0,0,0.0,0.0,-0.2,-0.2
Tomas Popperle,2007,2007,2,,0,0,0,1,14,13,.929,1.33,0,45,,,,,,0,0,0,0,0.0,0.0,0.1,0.1
Felix Potvin,1992,2004,635,,266,260,85,1694,17864,16170,.905,2.76,32,36765,,,,,,0,16,16,82,0.0,0.0,106.3,106.3
Kevin Poulin,2011,2015,50,44,18,25,3,140,1392,1252,.899,3.07,0,2735,17,.386,11,,,0,1,1,0,0.0,0.0,6.1,6.1
Carey Price,2008,2015,430,418,220,152,49,1026,12763,11737,.920,2.43,34,25337,249,.596,53,,,0,11,11,37,0.0,0.0,88.4,88.4
Claude Pronovost,1956,1959,3,,1,1,0,7,,,,3.50,1,120,,,,,,0,0,0,2,0.0,0.0,0.2,0.2
Martin Prusek,2002,2006,57,,31,12,4,114,1246,1132,.909,2.36,3,2898,,,,,,0,1,1,0,0.0,0.0,7.6,7.6
Daren Puppa,1986,2000,429,,179,161,54,1204,11680,10476,.897,3.03,19,23819,,,,,,0,18,18,48,0.0,0.0,69.4,69.4
Chris Pusey,1986,1986,1,,0,0,0,3,12,9,.750,4.50,0,40,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
Jonathan Quick,2008,2015,401,391,209,137,45,891,10488,9597,.915,2.28,37,23442,219,.560,59,,,0,9,9,30,0.0,0.0,66.5,66.5
Antti Raanta,2014,2015,39,34,20,9,5,88,999,911,.912,2.41,3,2189,20,.588,7,,,0,1,1,0,0.0,0.0,5.8,5.8
Andre Racicot,1990,1994,68,,26,23,8,196,1632,1436,.880,3.50,2,3357,,,,,,0,2,2,6,0.0,0.0,7.7,7.7
Bruce Racine,1996,1996,11,,0,3,0,12,101,89,.881,3.13,0,230,,,,,,0,0,0,2,0.0,0.0,0.4,0.4
Jamie Ram,1996,1996,1,,0,0,0,0,9,9,1.000,0.00,0,27,,,,,,0,0,0,0,0.0,0.0,0.1,0.1
Karri Ramo,2007,2015,121,106,43,45,17,320,3354,3034,.905,2.92,4,6576,51,.481,17,,,0,3,3,16,0.0,0.0,17.5,17.5
Bill Ranford,1986,2000,647,,240,279,76,2042,18269,16227,.888,3.41,15,35936,,,,,,0,24,24,65,0.0,0.0,91.9,91.9
Tuukka Rask,2008,2015,260,240,133,79,34,536,7286,6750,.926,2.16,26,14876,160,.667,29,,,0,6,6,16,0.0,0.0,55.6,55.6
Andrew Raycroft,2001,2012,280,79,113,114,27,732,7339,6607,.900,2.89,9,15191,34,.430,17,,,0,3,3,14,0.0,0.0,38.6,38.6
Alain Raymond,1988,1988,1,,0,1,0,2,20,18,.900,3.00,0,40,,,,,,0,0,0,0,0.0,0.0,0.1,0.1
Chuck Rayner*,1941,1953,424,,138,208,77,1294,,,,3.05,25,25491,,,,,,0,0,0,26,0.0,0.0,61.4,61.4
Daryl Reaugh,1985,1991,27,,8,9,1,72,628,556,.885,3.47,1,1246,,,,,,0,0,0,4,0.0,0.0,3.5,3.5
Pokey Reddick,1987,1994,132,,46,58,16,443,3487,3044,.873,3.71,0,7162,,,,,,0,1,1,20,0.0,0.0,16.9,16.9
Greg Redquest,1978,1978,1,,0,0,0,3,,,,13.85,0,13,,,,,,0,0,0,0,0.0,0.0,-0.2,-0.2
Dave Reece,1976,1976,14,,7,5,2,43,,,,3.32,2,777,,,,,,0,0,0,0,0.0,0.0,2.2,2.2
Jeff Reese,1988,1999,174,,53,65,17,529,4381,3852,.879,3.66,5,8667,,,,,,0,8,8,30,0.0,0.0,19.9,19.9
James Reimer,2011,2015,172,154,73,63,15,447,5087,4640,.912,2.91,11,9218,78,.506,28,,,0,2,2,6,0.0,0.0,30.0,30.0
Glenn Resch,1974,1987,571,,231,224,82,1761,4232,3670,.867,3.27,26,32279,,,,,,0,16,16,68,0.0,0.0,103.9,103.9
Herb Rheaume,1926,1926,31,,10,20,1,92,,,,2.92,0,1889,,,,,,0,0,0,0,0.0,0.0,2.3,2.3
Damian Rhodes,1991,2002,309,,99,140,48,820,8105,7285,.899,2.84,12,17339,,,,,,1,6,7,34,0.0,0.0,42.5,42.5
Nick Ricci,1980,1983,19,,7,12,0,79,,,,4.36,0,1087,,,,,,0,0,0,2,0.0,0.0,2.1,2.1
Terry Richardson,1974,1979,20,,3,11,0,85,,,,5.63,0,906,,,,,,0,1,1,6,0.0,0.0,-0.6,-0.6
Mike Richter,1990,2003,666,,301,258,73,1840,19219,17379,.904,2.89,24,38183,,,,,,0,11,11,34,0.0,0.0,116.9,116.9
Curt Ridley,1975,1981,104,,27,47,16,355,,,,3.87,1,5498,,,,,,0,1,1,17,0.0,0.0,10.7,10.7
Vincent Riendeau,1988,1995,184,,85,65,20,573,4786,4213,.880,3.30,5,10423,,,,,,0,4,4,14,0.0,0.0,23.9,23.9
Dennis Riggin,1960,1963,18,,6,10,2,52,,,,3.12,1,999,,,,,,0,0,0,0,0.0,0.0,2.4,2.4
Pat Riggin,1980,1988,350,,153,120,52,1135,4789,4209,.879,3.43,11,19872,,,,,,0,8,8,41,0.0,0.0,51.4,51.4
Bob Ring,1966,1966,1,,0,0,0,4,,,,7.27,0,33,,,,,,0,0,0,0,0.0,0.0,-0.1,-0.1
Pekka Rinne,2006,2015,377,364,204,113,41,848,10537,9689,.920,2.34,36,21711,217,.596,56,,,0,8,8,36,0.0,0.0,72.4,72.4
Fern Rivard,1969,1975,55,,9,27,11,190,,,,3.98,2,2865,,,,,,0,0,0,10,0.0,0.0,4.0,4.0
John Ross Roach,1922,1935,492,,219,204,68,1246,,,,2.46,58,30444,,,,,,0,0,0,0,0.0,0.0,74.3,74.3
Moe Roberts,1926,1952,10,,3,5,0,31,,,,3.71,0,501,,,,,,0,0,0,0,0.0,0.0,-0.1,-0.1
Earl Robertson,1938,1942,190,,60,95,34,575,,,,2.92,16,11820,,,,,,0,0,0,0,0.0,0.0,22.8,22.8
Al Rollins,1950,1960,430,,141,205,83,1192,,,,2.78,28,25723,,,,,,0,1,1,43,0.0,0.0,59.0,59.0
Dwayne Roloson,1997,2012,606,234,227,257,82,1552,16942,15390,.908,2.72,29,34297,119,.509,43,,,0,14,14,96,0.0,0.0,102.0,102.0
Roberto Romano,1983,1994,126,,46,63,8,471,3800,3347,.881,3.97,4,7111,,,,,,0,1,1,6,0.0,0.0,21.6,21.6
Mike Rosati,1999,1999,1,,1,0,0,0,12,12,1.000,0.00,0,28,,,,,,0,0,0,0,0.0,0.0,0.2,0.2
Dominic Roussel,1992,2001,205,,77,70,23,555,5299,4744,.895,3.12,7,10665,,,,,,0,4,4,33,0.0,0.0,28.8,28.8
Patrick Roy*,1985,2003,1029,,551,315,131,2546,28353,25807,.910,2.54,66,60235,,,,,,0,45,45,262,0.0,0.0,198.3,198.3
Cody Rudkowsky,2003,2003,1,,1,0,0,0,10,10,1.000,0.00,0,30,,,,,,0,0,0,0,0.0,0.0,0.2,0.2
Pat Rupp,1964,1964,1,,0,1,0,4,,,,4.00,0,60,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
Jim Rutherford,1971,1983,457,,151,227,59,1576,,,,3.65,14,25895,,,,,,0,15,15,62,0.0,0.0,58.7,58.7
Wayne Rutledge,1968,1970,82,,28,37,9,241,,,,3.34,2,4325,,,,,,0,0,0,11,0.0,0.0,8.1,8.1
Jussi Rynnas,2012,2015,5,2,0,2,0,14,90,76,.844,4.18,0,201,0,.000,2,,,0,0,0,0,0.0,0.0,-0.2,-0.2
Dany Sabourin,2004,2009,57,35,18,25,4,139,1363,1224,.898,2.87,2,2901,16,.457,8,,,0,1,1,4,0.0,0.0,6.7,6.7
Alexander Salak,2010,2010,2,0,0,1,0,6,40,34,.850,5.37,0,67,0,,0,,,0,0,0,0,0.0,0.0,0.0,0.0
Tommy Salo,1995,2004,526,,210,225,73,1296,13591,12295,.905,2.55,37,30436,,,,,,0,7,7,67,0.0,0.0,78.6,78.6
Mike Sands,1985,1987,6,,0,5,0,26,192,166,.865,5.17,0,302,,,,,,0,0,0,2,0.0,0.0,0.9,0.9
Curtis Sanford,2003,2012,144,56,47,55,15,333,3472,3139,.904,2.72,6,7354,30,.536,11,,,0,1,1,4,0.0,0.0,19.7,19.7
Geoff Sarjeant,1995,1996,8,,1,2,1,20,139,119,.856,4.12,0,291,,,,,,0,1,1,4,0.0,0.0,0.2,0.2
Bob Sauve,1977,1989,420,,182,154,54,1377,5494,4812,.876,3.48,8,23711,,,,,,0,14,14,57,0.0,0.0,69.1,69.1
Philippe Sauve,2004,2007,32,,10,14,3,93,832,739,.888,3.45,0,1616,,,,,,0,0,0,23,0.0,0.0,3.3,3.3
Terry Sawchuk*,1950,1970,971,,447,330,172,2389,,,,2.51,103,57194,,,,,,0,7,7,229,0.0,0.0,180.1,180.1
